Time Range,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,MAN FU TSAI NO 9,2025-04-02T20:00:00Z,2025-04-02T22:00:00Z,DRIFTING_LONGLINES,FISHING,416075900,,BG3940,2023-09-28T00:54:37Z,2025-07-18T23:58:55Z,2.53
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,XINSHIJI 111,2024-09-10T00:00:00Z,2025-05-16T06:00:00Z,TUNA_PURSE_SEINES,FISHING,412420918,,,2015-04-12T04:37:04Z,2025-07-17T07:05:27Z,199.33
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KIR,KIBENA 2,2024-09-09T01:00:00Z,2025-06-10T19:00:00Z,TUNA_PURSE_SEINES,FISHING,529030000,9959682,,2022-02-21T01:27:48Z,2025-07-18T23:59:49Z,136.90
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",MHL,JABBUK,2024-07-07T18:00:00Z,2025-03-11T22:00:00Z,TUNA_PURSE_SEINES,FISHING,538060020,9784477,V7A2096,2018-11-06T02:29:41Z,2025-07-16T02:27:16Z,43.28
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,MELISSA,2024-12-21T13:00:00Z,2025-05-09T18:00:00Z,TUNA_PURSE_SEINES,FISHING,510056000,,V6P87,2024-12-19T21:39:01Z,2025-07-18T23:59:48Z,13.60
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,CFA23,2024-07-04T22:00:00Z,2024-07-13T16:00:00Z,DRIFTING_LONGLINES,FISHING,510052000,,V6P23,2015-06-07T23:40:11Z,2024-10-15T16:58:00Z,141.11
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,SHEN LIAN CHENG 785,2024-07-04T08:00:00Z,2025-06-30T06:00:00Z,DRIFTING_LONGLINES,FISHING,412475113,,BZXE4,2018-11-20T01:45:00Z,2025-07-18T23:30:33Z,2781.99
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,SHUN RONG NO.168,2025-05-30T14:00:00Z,2025-05-30T17:00:00Z,DRIFTING_LONGLINES,FISHING,416008628,,BH3543,2021-12-28T09:12:32Z,2025-07-18T23:57:59Z,3.87
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,NO.620 DONG WON,2025-03-24T03:00:00Z,2025-03-24T04:00:00Z,DRIFTING_LONGLINES,FISHING,440952000,8821498,SSD,2012-01-01T01:27:41Z,2025-07-18T23:59:57Z,1.25
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,MAN YIH FENG NO166,2024-07-12T15:00:00Z,2024-07-12T18:00:00Z,SET_LONGLINES,FISHING,416196600,,BG3830,2022-03-24T22:43:31Z,2025-04-27T01:48:43Z,1.97
