flag,vessel_name,mmsi,imo,fishing_hours,fishing_area
TWN,CHUAN HSIANG NO368,416002469,,163.57,hsp2
TWN,CHUAN HSIANG NO368,416002469,,324.78,hsp4
TWN,CHUAN HSIANG NO368,416002469,,41.41,hsp7
TWN,CHUAN HSIANG NO368,416002469,,177.14,hsp6
TWN,CHUAN HSIANG NO368,416002469,,0.1,fsm_eez
TWN,CHUAN HSIANG NO368,416002469,,2.17,tuvalu_eez
TWN,CHUAN HSIANG NO866,416002585,,56.62,hsp4
TWN,CHUAN HSIANG NO866,416002585,,1165.93,hsp7
TWN,CHUAN HSIANG NO866,416002585,,134.39,hsp6
TWN,CHUAN HSIN NO.128,416213800,,1947.25,hsp3
TWN,CHUAN HSIN NO.128,416213800,,1.71,hsp1
TWN,CHUAN HSIN NO.128,416213800,,100.02,hsp4
TWN,CHUAN SHYANG NO.98,416002586,,152.32,hsp4
TWN,CHUAN SHYANG NO22,416004341,,386.6,hsp4
TWN,CHUAN SHYANG NO22,416004341,,1626.63,hsp7
TWN,CHUAN SHYANG NO22,416004341,,197.22,hsp6
TWN,CHUAN SHYANG NO22,416004341,,0.07,tuvalu_eez
TWN,CHUAN SHYANG NO98,416002586,,1701.51,hsp7
TWN,CHUAN SHYANG NO98,416002586,,319.83,hsp6
TWN,CHUAN SHYANG NO98,416002586,,0.65,tuvalu_eez
TWN,CHUN I NO.11,416005188.0,,0.93,fiji_eez
TWN,CHUN I NO.12,416005220,9819791.0,1.51,hsp2
TWN,CHUN I NO.12,416005220,9819791.0,6.31,png_eez
TWN,CHUN I NO.218,416174900.0,,1.04,fiji_eez
TWN,CHUNG YIH,416002614,,8.44,hsp1
TWN,CHYUAN LIANG FA,416002173,,244.14,hsp3
TWN,CHYUAN LIANG FA,416002173,,31.71,hsp1
TWN,CHYUAN LIANG FA 228,416003306,,1035.83,hsp3
TWN,CHYUAN LIANG FA 228,416003306,,15.46,hsp1
TWN,CHYUAN LIANG FA NO2,416000702,,1847.33,hsp1
TWN,CHYUAN YEOU TSAIRNO1,416002526,,1084.72,hsp1
TWN,CHYUANYEOUTSAIRNO.16,416002415,,122.81,hsp1
TWN,CHYUANYEOUTSAIRON.16,416002415,,1007.28,hsp1
TWN,CING YI WANG NO3,416002121,,354.23,hsp1
TWN,CT4-4398,416000286,,39.59,hsp1
TWN,CYUAN SHENG FA,416001054,,1074.61,hsp1
TWN,CYUAN SHENG FA,416001054,,2.79,hsp1
TWN,DAH FENG CHYUN,416001476,,218.17,hsp1
TWN,DAR TSAI FA,416003224,,107.43,hsp1
TWN,DE CHAN,416004662,,140.47,hsp4
TWN,DE CHAN,416004662,,404.29,hsp7
TWN,DE CHAN,416004662,,810.61,hsp6
TWN,DE CHAN,416004662.0,,2.8,fiji_eez
TWN,DE CHAN,416004662,,2.24,tuvalu_eez
TWN,DE CHAN NO.116,416251500,,335.07,hsp7
TWN,DE CHAN NO.116,416251500,,912.49,hsp6
TWN,DE CHAN NO.116,416251500,,5.75,kirbati2_eez
TWN,DE CHAN NO.116,416251500.0,,3.12,fiji_eez
TWN,DE CHAN NO.116,416251500,,3.41,kiribati1_eez
TWN,DE CHAN NO.26,416247500,,5.46,rmi_eez
TWN,DE CHAN NO.26,416247500,,36.11,hsp3
TWN,DE CHAN NO.26,416247500,,153.6,hsp7
TWN,DE CHAN NO.26,416247500,,811.38,hsp6
TWN,DE CHAN NO.26,416247500,,8.67,fsm_eez
TWN,DE CHAN NO.26,416247500.0,,55.4,fiji_eez
TWN,DE CHAN NO.26,416247500,,0.63,kiribati1_eez
TWN,DE CHAN ON.44,416004887,,0.99,rmi_eez
TWN,DE CHAN ON.44,416004887,,55.5,hsp3
TWN,DE CHAN ON.44,416004887,,141.91,hsp7
TWN,DE CHAN ON.44,416004887,,375.33,hsp6
TWN,DE CHAN ON.44,416004887.0,,18.19,fiji_eez
TWN,DE YU NO26,416229600,,692.56,hsp7
TWN,DE YU NO26,416229600,,849.83,hsp6
TWN,DE YU NO26,416229600.0,,61.05,fiji_eez
TWN,DER CHENG,416003636,,620.94,hsp2
TWN,DER CHENG,416003636,,81.9,hsp1
TWN,DONG SHENG FU NO27,416003418,,527.5,hsp1
TWN,DONG SHENG JYI NO 16,416002096,,1286.69,hsp3
TWN,DONG SHENG JYI NO 16,416002096,,1.0,hsp1
TWN,ESSIEN,416052600,,6.48,hsp3
TWN,FAIR BRAVO 707,416004728,9738703.0,65.91,nauru_eez
TWN,FAIR BRAVO 707,416004728,9738703.0,15.58,fsm_eez
TWN,FAIR BRAVO 707,416004728,9738703.0,1310.15,png_eez
TWN,FAIR BRAVO 707,416004728,9738703.0,23.63,kiribati1_eez
TWN,FAIR BRAVO 707,416004728,9738703.0,119.08,solomon_islands_eez
TWN,FAIR WELL NO.707,416004831,8996346.0,247.04,png_eez
TWN,FENG YU QUN,416229700,,255.13,hsp3
TWN,FISH YUA MAN,416001733,,728.08,hsp1
TWN,FONG KUO #889,416238800,9674244.0,1.31,fsm_eez
TWN,FONG KUO #889,416238800,9674244.0,10.46,png_eez
TWN,FONG KUO #889,416238800,9674244.0,1.55,kiribati1_eez
TWN,FONG KUO #889,416238800,9674244.0,0.87,solomon_islands_eez
TWN,FONG KUO NO.688,416253900,9764271.0,19.87,rmi_eez
TWN,FONG KUO NO.688,416253900,9764271.0,7.57,nauru_eez
TWN,FONG KUO NO.688,416253900,9764271.0,2.44,fsm_eez
TWN,FONG KUO NO.688,416253900,9764271.0,6.94,png_eez
TWN,FONG KUO NO.688,416253900,9764271.0,14.39,kiribati1_eez
TWN,FONG KUO NO.688,416253900,9764271.0,5.79,solomon_islands_eez
TWN,FONG KUO NO.828,416242900,9712137.0,14.44,fsm_eez
TWN,FONG KUO NO.866,416411000,8748646.0,3.04,fsm_eez
TWN,FONG KUO NO:188,416243600,,3.15,nauru_eez
TWN,FONG KUO NO:188,416243600,,42.71,fsm_eez
TWN,FONG KUO NO:188,416243600,,20.1,png_eez
TWN,FONG KUO NO:188,416243600,,3.16,kiribati1_eez
TWN,FONG KUO NO:189,416243700,,8.73,fsm_eez
TWN,FONG KUO NO:189,416243700,,1.56,png_eez
TWN,FONG KUO NO:189,416243700,,3.35,kiribati1_eez
TWN,FU LONG  SHUN,416002143,,1421.62,hsp7
TWN,FU LONG  SHUN,416002143,,407.45,hsp6
TWN,FU SHENG JIN,416000846,,128.72,hsp1
TWN,FU YUAN NO2,416168600,,16.09,hsp7
TWN,FUH AN NO 1,416000373,,933.2,hsp1
TWN,FUN SHYANG NO2,416002101,,476.0,hsp1
TWN,FURE CHYUN NO.12,416000853,,2231.19,hsp1
TWN,FURE MAAN CHYUN,416000819,,646.04,hsp1
TWN,FURE MAAN CHYUN NO56,416002363,,1019.37,hsp1
TWN,FWU MAAN CHYUN NO.56,416002363,,69.18,hsp1
TWN,FWU TSAIR YIH NO.1,416002747,,2085.51,hsp3
TWN,GOANG SHING LIH,416000222,,920.79,hsp1
TWN,GOANG SHING LIH NO6,416002142,,1361.71,hsp1
TWN,GOANG SHING LIH NO6,416002142,,0.95,hsp1
TWN,GOANG SHING LIH NO6,416002142,,39.31,hsp1
TWN,HAI CHIEN HSING,416002441,,1.99,rmi_eez
TWN,HAI CHIEN HSING,416002441,,2071.37,hsp3
TWN,HAI CHIEN HSING,416002441,,31.05,hsp1
TWN,HAI CHIEN HSING,416002441,,24.42,usa2_eez
TWN,HAI CHIEN HSING,416002441,,1473.94,hsp4
TWN,HAI CHIEN HSING NO2,416002922,,84.08,hsp2
TWN,HAI CHIEN HSING NO2,416002922,,2799.58,hsp3
TWN,HAI CHIEN HSING NO2,416002922,,29.04,hsp1
TWN,HAI CHIEN HSING NO2,416002922,,248.45,hsp4
TWN,HAI CHIEN HSING NO2,416002922,,4.01,fsm_eez
TWN,HAI JYI CHENG NO.1,416002934,,4338.48,hsp1
TWN,HAI TE HSING NO.23,416001271,,914.13,hsp1
TWN,HE SHUN  NO 6,416002995,,175.83,hsp2
TWN,HE SHUN  NO 6,416002995,,231.94,hsp1
TWN,HE SHUN NO3,416002941,,434.94,hsp2
TWN,HE SHUN NO3,416002941,,465.49,hsp3
TWN,HE SHUN NO3,416002941,,1283.65,hsp1
TWN,HER HAE,416214700,,1579.75,hsp3
TWN,HER HAE,416214700,,442.03,hsp6
TWN,HER HAE 38A,416003472,,1048.86,hsp3
TWN,HER HAE 38A,416003472,,10.89,hsp1
TWN,HER HAE NO 26,416003413,,672.63,hsp3
TWN,HER HAE NO 26,416003413,,17.41,hsp1
TWN,HER HAE NO 26,416003413,,482.8,hsp6
TWN,HER HAE NO.38,416003472,,700.9,hsp3
TWN,HER HAE NO.38,416003472,,0.28,hsp1
TWN,HO LINE TSAI,416000292,,0.52,hsp1
TWN,HON HAI NO239,416217800,,870.09,hsp1
TWN,HON YUN NO.23,416002443,,1487.09,hsp3
TWN,HONG AN NO.2,416086600,,129.04,hsp7
TWN,HONG XIN NO112,416001008,,9.1,rmi_eez
TWN,HONG XIN NO112,416001008,,39.68,hsp2
TWN,HONG XIN NO112,416001008,,1593.32,hsp3
TWN,HONG XIN NO112,416001008,,405.51,hsp1
TWN,HONG XIN NO112,416001008,,60.38,hsp4
TWN,HONG XIN NO112,416001008,,904.69,hsp7
TWN,HONG XIN NO112,416001008,,1.78,kiribati1_eez
TWN,HOU CHUN NO.1,416032700,,0.9,hsp4
TWN,HOU CHUN NO.1,416032700.0,,9.0,fiji_eez
TWN,HSIEH FENG NO.788,416248600,9789582.0,71.41,rmi_eez
TWN,HSIEH FENG NO.788,416248600,9789582.0,71.71,nauru_eez
TWN,HSIEH FENG NO.788,416248600,9789582.0,30.83,png_eez
TWN,HSIEH FENG NO.788,416248600,9789582.0,365.45,kiribati1_eez
TWN,HSIEH FENG NO.788,416248600,9789582.0,17.66,solomon_islands_eez
TWN,HSIEH FENG NO.789,416248700,9804265.0,153.85,nauru_eez
TWN,HSIEH FENG NO.789,416248700,9804265.0,265.63,png_eez
TWN,HSIEH FENG NO.789,416248700,9804265.0,378.21,kiribati1_eez
TWN,HSIEH FENG NO.789,416248700,9804265.0,161.41,solomon_islands_eez
TWN,HSIN MING TSAI NO6,416154700,,2615.01,hsp2
TWN,HSIN MING TSAI NO6,416154700,,1517.89,hsp1
TWN,HSIN YU FU NO111,416002174,,215.13,hsp1
TWN,HSING FA CHENG NO.10,416000466,,644.54,hsp1
TWN,HSING MAN HSIANG,416002112,,2216.87,hsp1
TWN,HUANG YU,416869000,,0.61,hsp7
TWN,HUNG SHING NO.112,416249600,,359.85,hsp4
TWN,HUNG SHING NO.112,416249600,,455.32,solomon_islands_eez
TWN,HUNG WEN NO.322,416005836,,74.24,hsp3
TWN,HUNG WEN NO.322,416005836,,579.31,hsp6
TWN,HUNG YI NO.2,416171600,,56.53,hsp1
TWN,JENN FENG YI NO1,416000137,,378.12,hsp3
TWN,JHAO FONG 11,416004048,,30.9,hsp1
TWN,JHIH JI MING,416000299,,886.94,hsp1
TWN,JI FU FA,416000943,,509.82,hsp1
TWN,JI FU FA,416003701,,86.91,hsp1
TWN,JI FU NO68,416002981,,1764.5,hsp3
TWN,JI FU NO68,416002981,,96.94,hsp1
TWN,JIA SHUN LI NO 6,416000313,,411.32,hsp1
TWN,JIA YU FA,416000212,,724.81,hsp3
TWN,JIANN FURE CHYUN NO1,416002109,,139.04,hsp1
TWN,JIANN SHENG WANG 3,416002648,,81.43,hsp1
TWN,JIANNSHENGWANG NO3,416002648,,428.62,hsp1
TWN,JIH CHUN TSAI NO6,416000374,,62.12,hsp1
TWN,JIH YU 568,416006468,9923645.0,1.8,hsp1
TWN,JIH YU 568,416006468,9923645.0,114.42,fsm_eez
TWN,JIH YU 568,416006468,9923645.0,75.69,png_eez
TWN,JIH YU 568,416006468,9923645.0,4.73,solomon_islands_eez
TWN,JIH YU NO.168,416004000,9794745.0,20.54,rmi_eez
TWN,JIH YU NO.168,416004000,9794745.0,3.03,fsm_eez
TWN,JIH YU NO.668,416244500,9732876.0,249.71,fsm_eez
TWN,JIH YU NO.868,416247900,9781542.0,14.39,rmi_eez
TWN,JIH YU NO.868,416247900,9781542.0,2.76,png_eez
TWN,JIH YU NO.868,416247900,9781542.0,10.38,kiribati1_eez
TWN,JIH YU NO.968,416240900,9680164.0,13.33,rmi_eez
TWN,JIH YU NO.968,416240900,9680164.0,0.62,fsm_eez
TWN,JIH YU NO:768,416247600,9765976.0,24.23,rmi_eez
TWN,JIH YU NO:768,416247600,9765976.0,3.73,kiribati1_eez
TWN,JIH YU NO:768,416247600,9765976.0,0.43,solomon_islands_eez
TWN,JIN CHANG NO21,416004687,,849.86,hsp3
TWN,JIN CHIN FU NO26,416004687,,159.6,hsp2
TWN,JIN CHIN FU NO26,416004687,,2244.57,hsp3
TWN,JIN CHIN FU NO36,416004675,,2.55,rmi_eez
TWN,JIN CHIN FU NO36,416004675,,490.83,hsp3
TWN,JIN CHING FA,416000447,,269.78,hsp2
TWN,JIN CHING FA,416000447,,2.33,hsp1
TWN,JIN CHING FA,416000447,,82.68,palau_eez
TWN,JIN CHING FA,416000447,,7.68,palau_eez
TWN,JIN CHUAN YI,416001567,,434.08,hsp2
TWN,JIN CHUAN YI,416001567,,1925.7,hsp2
TWN,JIN CHUAN YI,416001567,,511.05,hsp1
TWN,JIN CHUAN YI,416001567,,2045.88,hsp4
TWN,JIN DE MAN NO1,416004214,,6.13,hsp2
TWN,JIN DE MAN NO1,416004214,,41.8,hsp4
TWN,JIN DE MAN NO1,416004214,,1036.17,hsp6
TWN,JIN DE MAN NO1,416004214,,4.83,png_eez
TWN,JIN DE MAN NO1,416004214.0,,7.81,fiji_eez
TWN,JIN FONG SHUUN,416785000,,0.25,hsp1
TWN,JIN FONG SHUUN,416785000.0,,5.33,fiji_eez
TWN,JIN FU SHIANG NO.36,416003561,,251.83,hsp2
TWN,JIN FU SHIANG NO.36,416003561,,71.65,hsp1
TWN,JIN FU SHIANG NO.36,416003561,,1077.17,hsp4
TWN,JIN FU SHIANG NO.36,416003561,,0.12,fsm_eez
TWN,JIN FU SHIANG NO.36,416003561,,195.08,solomon_islands_eez
TWN,JIN FU SHIANG NO36,416003561,,88.87,hsp2
TWN,JIN FU SHIANG NO36,416003561,,793.18,hsp3
TWN,JIN FU SHIANG NO36,416003561,,377.44,hsp4
TWN,JIN FU SHIANG NO36,416003561,,0.73,fsm_eez
TWN,JIN FU YI,416199500,,652.05,hsp3
TWN,JIN FU YI,416199500,,551.52,hsp1
TWN,JIN HAE FUN NO368,416002298,,120.25,hsp3
TWN,JIN HO NO33,416070700,,517.26,hsp3
TWN,JIN HO NO33,416070700,,192.42,hsp1
TWN,JIN HO NO33,416070700,,0.25,usa2_eez
TWN,JIN HSIANG FA,416077500,,1564.18,hsp3
TWN,JIN HSIANG FA,416077500,,15.38,usa2_eez
TWN,JIN HSIANG FA,416077500,,1713.68,hsp4
TWN,JIN HSIANG MAN,416221800,,977.34,hsp2
TWN,JIN HSIANG MAN,416221800,,185.98,hsp1
TWN,JIN HSIANG MAN,416221800,,1045.59,hsp4
TWN,JIN HSIANG MAN,416221800,,824.26,hsp4
TWN,JIN HSIANG WANG,416004759,,11.38,hsp1
TWN,JIN HSIANG WANG,416004759,,763.04,hsp4
TWN,JIN HSIANG WANG,416004759,,2327.08,hsp6
TWN,JIN HSIANG WANG,416004759,,6.09,fsm_eez
TWN,JIN HSIANG WANG,416004759,,1.52,kiribati1_eez
TWN,JIN HUNG CHENG,416004098,,796.79,hsp2
TWN,JIN HUNG CHENG,416004098,,1509.53,hsp4
TWN,JIN HUNG CHENG,416004098,,609.82,hsp7
TWN,JIN HUNG CHENG,416004098,,1058.44,hsp6
TWN,JIN HUNG CHENG,416004098,,30.71,tuvalu_eez
TWN,JIN HUNG CHENG,416004098,,23.47,kiribati1_eez
TWN,JIN HUNG HSIAANG,416002446,,682.55,hsp3
TWN,JIN HUNG HSIAANG,416002446,,642.13,hsp7
TWN,JIN HUNG HSIAANG,416002446,,878.51,hsp6
TWN,JIN HUNG HSIAANG,416002446,,1.05,kirbati2_eez
TWN,JIN HUNG MAN,416222700,,930.82,hsp4
TWN,JIN HUNG MAN,416222700,,3252.62,hsp6
TWN,JIN HUNG MAN,416222700,,6.59,kiribati1_eez
TWN,JIN JAAN SHYANG 37,416000275,,741.86,hsp1
TWN,JIN JAAN SHYANG NO2,416000369,,898.77,hsp1
TWN,JIN JAAN SHYANG NO68,416002149,,912.55,hsp1
TWN,JIN JAAN SHYANG NO8,416002147,,556.49,hsp3
TWN,JIN JAAN SHYANG NO8,416002147,,688.76,hsp1
TWN,JIN JAAN SHYANGNO168,416002231,,573.96,hsp3
TWN,JIN JAAN SHYANGNO168,416002231,,287.85,hsp1
TWN,JIN JIIN YI NO.36,416004085,,3767.27,solomon_islands_eez
TWN,JIN JINN YI NO.16,416000235,,4481.13,solomon_islands_eez
TWN,JIN JINN YI NO.26,416003089,,78.76,hsp4
TWN,JIN JINN YI NO.26,416003089,,3894.34,solomon_islands_eez
TWN,JIN JINN YI NO.268,416003074,,77.86,hsp4
TWN,JIN JINN YI NO.268,416003074,,5339.71,solomon_islands_eez
TWN,JIN JINN YI NO.66,416234900,,3904.31,solomon_islands_eez
TWN,JIN JINN YI NO626,416003741,,7.38,solomon_islands_eez
TWN,JIN JINN YI NO668,416217500,,59.35,hsp4
TWN,JIN JINN YI NO668,416217500,,2723.69,solomon_islands_eez
TWN,JIN JINN YI NO818,416009372,,41.84,hsp4
TWN,JIN JINN YI NO818,416009372,,1513.34,solomon_islands_eez
TWN,JIN JINN YI NO828,416004246,,2654.17,solomon_islands_eez
TWN,JIN LIANG MAN NO18,416004389,,2123.72,hsp1
TWN,JIN LONG YU NO.128,416001965,,1225.86,hsp3
TWN,JIN MAAN SHYANG NO12,416000358,,391.95,hsp3
TWN,JIN MAAN SHYANG NO12,416000358,,1804.45,hsp1
TWN,JIN MAN FU NO10,416004375,,2809.1,hsp2
TWN,JIN MAN FU NO10,416004375,,1070.29,hsp3
TWN,JIN MAN FU NO10,416004375,,368.34,hsp1
TWN,JIN MAN XIANG NO.36,416002938,,2594.92,hsp3
TWN,JIN MAN XIANG NO.36,416002938,,2.06,hsp1
TWN,JIN MING CAI NO6,416002724,,278.33,hsp3
TWN,JIN SHUN NO88,416004342,,1198.97,hsp2
TWN,JIN SHUN NO88,416004342,,3063.08,hsp3
TWN,JIN SHUN NO88,416004342,,328.49,hsp1
TWN,JIN SHUN YI NO.1,416002596,,1261.71,hsp4
TWN,JIN SHUN YI NO.1,416002596,,3988.92,hsp6
TWN,JIN SHUN YI NO.1,416002596.0,,14.82,fiji_eez
TWN,JIN SHUN YI NO.1,416002596,,1.56,kiribati1_eez
TWN,JIN SING SHYANG NO11,416003484,,51.97,hsp3
TWN,JIN SING SHYANG NO11,416003484,,765.72,hsp3
TWN,JIN SING SHYANG NO11,416003484,,0.25,hsp1
TWN,JIN SING SHYANG NO11,416003484,,0.75,usa2_eez
TWN,JIN SING SHYANG NO13,416000461,,1294.48,hsp2
TWN,JIN SING SHYANG NO13,416000461,,17.62,hsp1
TWN,JIN SING SHYANG NO13,416000461,,2336.64,hsp4
TWN,JIN SING SHYANG NO13,416000461,,3.83,palau_eez
TWN,JIN SING SHYANG NO13,416000461,,0.78,fsm_eez
TWN,JIN SING SHYANG NO7,416002904,,980.16,hsp3
TWN,JIN SING SHYANG NO7,416002904,,108.7,hsp1
TWN,JINN FWU TSAIR NO.66,416002291,,1045.5,hsp2
TWN,JINN FWU TSAIR NO.66,416002291,,1010.73,hsp1
TWN,JINN JI SHYANG NO22,416002105,,183.71,hsp3
TWN,JINN JYI CHYUNG 268,416000519,,362.4,hsp3
TWN,JINN JYI CHYUNG 268,416000519,,304.02,hsp1
TWN,JINN YING LIH,416002481,,995.55,hsp1
TWN,JIUN FWU SHING,416004478,,355.63,hsp1
TWN,JUE DER NO.112,416249600,,2898.84,solomon_islands_eez
TWN,JUNG CHENG FA 25,416888632,,1815.52,hsp1
TWN,JUNG CHENG FA NO25,416000632,,1860.94,hsp1
TWN,JYI TSAIR NO.28,416001052,,448.41,hsp1
TWN,KAI SHENG,416003814,,391.08,hsp2
TWN,KAI SHENG,416003814,,556.15,hsp1
TWN,KAI SHENG,416003814,,3027.76,hsp4
TWN,KUN CHI CHAI,416003158,,117.88,hsp1
TWN,LI CHENG NO.28,416127500,,969.75,hsp3
TWN,LI HUNG NO.666,416002591,,43.81,hsp1
TWN,LI HUNG NO.666,416002591,,60.64,hsp4
TWN,LI HUNG NO.666,416002591.0,,190.99,hsp5
TWN,LI HUNG NO.666,416002591,,1390.84,hsp6
TWN,LI HUNG NO.666,416002591.0,,0.21,fiji_eez
TWN,LI HUNG NO.666,416002591,,1.93,tuvalu_eez
TWN,LI HUNG NO868,416127800,,832.77,hsp2
TWN,LI HUNG NO868,416127800,,334.26,hsp1
TWN,LI HUNG NO868,416127800,,1295.39,hsp4
TWN,LI HUNG NO868,416127800,,0.54,fsm_eez
TWN,LIAN CHENG FA NO.6,416000636,,126.39,hsp1
TWN,LIAN JI FA NO212,416216800,,248.62,hsp7
TWN,LIAN SHENG CHYUN,416000199,,805.85,hsp1
TWN,LIAN SHENG NO.168,416004421,,5.17,hsp1
TWN,LIAN SHENG NO.168,416004421,,337.8,hsp4
TWN,LIAN SHENG NO.168,416004421,,1291.64,hsp6
TWN,LIAN SHENG NO.168,416004421,,8.96,fsm_eez
TWN,LIAN SHENG NO.168,416004421,,1.05,tuvalu_eez
TWN,LIAN SHENG NO.369,416005370,,2306.18,hsp4
TWN,LIAN SHENG NO.369,416005370,,1513.27,hsp6
TWN,LIAN SHENG NO.369,416005370,,16.22,tuvalu_eez
TWN,LIAN YEOU YI,416002099,,176.9,hsp3
TWN,LIAN YI HSING NO.12,416001084,,609.07,hsp2
TWN,LIAN YI HSING NO.12,416001084,,846.38,hsp3
TWN,LIAN YI HSING NO.12,416001084,,795.1,hsp1
TWN,LIAN YI HSING NO.12,416001084,,359.21,hsp1
TWN,LIAN YI HSING NO.12,416001084,,3.45,fsm_eez
TWN,LIEN CHI FA NO.98,416002695,,34.94,hsp1
TWN,LIEN CHI FA NO.98,416002695,,447.05,hsp4
TWN,LIEN RUEY FA NO.12,416003187,,1000.25,hsp1
TWN,LIEN YU CHUN 23,416002946,,28.21,rmi_eez
TWN,LIEN YU CHUN 23,416002946,,1097.88,hsp3
TWN,LIEN YU CHUN 23,416002946,,1182.32,hsp3
TWN,LIEN YU CHUN 23,416002946,,2.64,usa2_eez
TWN,LONG DER SHING,416002835,,92.28,hsp1
TWN,LONG SHENG MAAN,416000418,,71.47,hsp1
TWN,LONG SHING YU NO.3,416003867,,170.16,hsp1
TWN,LONG SOON NO.886,416353000,,324.52,hsp7
TWN,LUNG SOON NO212,416119900,,5.51,hsp7
TWN,MAAN DAH FENG NO2,416003357,,358.44,hsp1
TWN,MAAN FENG JINN,416002535,,139.31,hsp1
TWN,MAAN FONG NO 86,416000495,,12.17,hsp1
TWN,MAAN FONG NO268,416000469,,1897.25,hsp2
TWN,MAAN FONG NO268,416000469,,363.53,hsp1
TWN,MAAN FONG NO268,416000469,,1007.0,hsp4
TWN,MAAN FONG NO268,416000469,,8.4,fsm_eez
TWN,MAAN HSING CHYUU,416000196,,0.22,hsp3
TWN,MAAN JYH FWU,416002967,,229.28,hsp1
TWN,MAAN LIAN FA NO.2,416002983,,520.26,hsp1
TWN,MAAN SHIN CHYEN,416000202,,387.56,hsp1
TWN,MAAN YIH FENG NO16,416000804,,82.55,hsp2
TWN,MAAN YIH FENG NO16,416000804,,31.53,hsp1
TWN,MAAN YIH FENG NO16,416000804,,817.57,hsp7
TWN,MAAN YIH FENG NO16,416000804,,3.49,fsm_eez
TWN,MAAN YIH FENG NO26,416000476,,154.78,hsp3
TWN,MAAN YIH FENG NO26,416000476,,2.01,hsp1
TWN,MAAN YIH FENG NO26,416000476,,87.08,hsp7
TWN,MAAN YIH FENG NO266,416222500,,44.65,hsp3
TWN,MAAN YIH FENG NO266,416222500,,654.6,hsp7
TWN,MAAN YU FENG 3,416003009,,4.16,rmi_eez
TWN,MAAN YU FENG 3,416003009,,144.23,hsp3
TWN,MAAN YU FENG 3,416003009,,1141.74,hsp3
TWN,MAAN YU FENG 3,416003009,,222.5,hsp6
TWN,MAAN YU FENG 3,416003009,,1.86,kiribati1_eez
TWN,MAAN YU FENG 368,416003703,,18.42,rmi_eez
TWN,MAAN YU FENG 368,416003703,,888.86,hsp3
TWN,MAAN YU FENG 368,416003703,,309.89,hsp4
TWN,MAAN YU FENG 368,416003703,,1.64,hsp6
TWN,MAAN YU FENG NO.02,416002151,,1352.53,hsp3
TWN,MAANHSINGCHYUU NO36,416002492,,1803.58,hsp2
TWN,MAANHSINGCHYUU NO36,416002492,,356.2,hsp4
TWN,MAANHSINGCHYUU NO36,416002492,,654.8,hsp7
TWN,MAAN_FENG_TSAIR,416000627,,730.18,hsp1
TWN,MAN  FU  LONG,416003658,,1304.92,hsp7
TWN,MAN CAI YI,416004704,,414.9,hsp1
TWN,MAN CHI FENG,416002876,,1634.47,hsp2
TWN,MAN CHI FENG,416002768,,1094.97,hsp2
TWN,MAN CHI FENG,416002768,,1807.2,hsp3
TWN,MAN CHI FENG,416002768,,240.54,hsp1
TWN,MAN CHI FENG,416002768,,6.52,usa2_eez
TWN,MAN CHI FENG,416002876,,0.12,fsm_eez
TWN,MAN CHUN,416000265,,492.8,hsp3
TWN,MAN FU TSAI NO 9,416075900,,2.53,rmi_eez
TWN,MAN FU TSAI NO 9,416075900,,1655.73,hsp7
TWN,MAN FU TSAI NO.168,416218600,,1335.13,hsp7
TWN,MAN FU TSAI NO11,416000301,8791928.0,899.69,hsp7
TWN,MAN FU TSAI NO11,416000301,,920.21,hsp7
TWN,MAN FU TSAI NO11,416000301,8791928.0,19.71,hsp6
TWN,MAN FU TSAI NO88,416002825,,51.17,hsp3
TWN,MAN FU TSAI NO88,416002825,,1106.69,hsp7
TWN,MAN I FENG NO.2,416000631,,1121.36,hsp1
TWN,MAN I HSING,416002161,,170.13,hsp1
TWN,MAN QING FONG NO33,416225800,,299.3,hsp1
TWN,MAN SHENG FA NO8,416003933,,70.54,hsp1
TWN,MAN YI FENG NO.66,416195900,,758.99,hsp7
TWN,MAN YI FENG NO.66,416195900,,1590.48,hsp6
TWN,MAN YI FENG NO.66,416195900,,0.66,tuvalu_eez
TWN,MAN YIH FENG NO166,416196600,,1.97,rmi_eez
TWN,MAN YIH FENG NO166,416196600,,0.29,hsp3
TWN,MAN YIH FENG NO166,416196600,,61.14,hsp7
TWN,MAN YING CAI NO.6,416003793,,3.72,rmi_eez
TWN,MAN YING CAI NO.6,416003793,,221.97,hsp2
TWN,MAN YING CAI NO.6,416003793,,1240.91,hsp1
TWN,MAN YING CAI NO.6,416003793,,363.7,hsp4
TWN,MAN YING CAI NO.6,416003793,,822.27,hsp7
TWN,MAN YING CAI NO.6,416003793,,32.47,fsm_eez
TWN,MAN YU CAI NO.6,416006326,,614.96,hsp3
TWN,MAN YU CAI NO.6,416006326,,54.37,hsp1
TWN,MAN YU CAI NO.6,416006326,,9.37,usa2_eez
TWN,MAN YU CAI NO6,416006326,,1412.12,hsp2
TWN,MAN YU CAI NO6,416006326,,1938.22,hsp4
TWN,MAN YU CAI NO6,416006326,,2.47,png_eez
TWN,MIN FA YU,416002194,,0.14,rmi_eez
TWN,MIN FA YU,416002194,,792.69,hsp3
TWN,MING I MAAN NO.168,416220900,,1711.13,hsp3
TWN,MING JINN TSAI NO6,416002156,,145.01,hsp1
TWN,MING MAAN SHYANG 86,416219700,,165.12,hsp2
TWN,MING MAAN SHYANG 86,416219700,,1314.7,hsp3
